Timestamp (finished),Interaction,Type,UUID,Details,Duration (s),"Pos (w,h)"
2019-01-07T17:35:15Z,Created,Entity,ecada4e0-771c-4d91-9b5c-9e4df075f982,,0.1,"(21.4%, 83.3%)"
2019-01-07T17:35:27Z,Named,Entity,ecada4e0-771c-4d91-9b5c-9e4df075f982,None -> Med,1.0,
2019-01-07T17:35:32Z,Created,Attribute,8aaa7dc1-508f-4009-8599-e1d8cdef905b,,5.0,"(24.5%, 66.7%)"
2019-01-07T17:35:37Z,Named,Attribute,8aaa7dc1-508f-4009-8599-e1d8cdef905b,None -> <Name>,0.1,
2019-01-07T17:35:40Z,Created,Attribute,d6483ed6-bb72-471e-a572-f285daea31f3,,3.0,"(40.6%, 63.0%)"
2019-01-07T17:35:41Z,Named,Attribute,d6483ed6-bb72-471e-a572-f285daea31f3,None -> <Name>,0.1,
2019-01-07T17:35:42Z,Created,Attribute,a4a65073-72c8-47c8-9faf-7b8b2d8f98a8,,1.0,"(33.3%, 53.7%)"
2019-01-07T17:35:45Z,Named,Attribute,a4a65073-72c8-47c8-9faf-7b8b2d8f98a8,None -> <Name>,0.1,
2019-01-07T17:35:49Z,Renamed,Attribute,8aaa7dc1-508f-4009-8599-e1d8cdef905b,<Name> -> Titel:,2.0,
2019-01-07T17:36:11Z,Renamed,Attribute,d6483ed6-bb72-471e-a572-f285daea31f3,<Name> -> Erscheinungsjahr:,8.0,
2019-01-07T17:36:25Z,Renamed,Attribute,a4a65073-72c8-47c8-9faf-7b8b2d8f98a8,<Name> -> IS,0.1,
2019-01-07T17:36:31Z,Renamed,Attribute,a4a65073-72c8-47c8-9faf-7b8b2d8f98a8,IS -> ISBN,0.1,
2019-01-07T17:36:36Z,Moved,Attribute,8aaa7dc1-508f-4009-8599-e1d8cdef905b,"delta (-3.1%, -13.0%)",1.0,"(21.9%, 75.0%)"
2019-01-07T17:36:37Z,Renamed,Entity,ecada4e0-771c-4d91-9b5c-9e4df075f982,Med -> Medien,0.1,
2019-01-07T17:36:37Z,Moved,Attribute,8aaa7dc1-508f-4009-8599-e1d8cdef905b,"delta (0.3%, 0.0%)",0.1,"(21.6%, 79.6%)"
2019-01-07T17:36:37Z,Assigned,Attribute,8aaa7dc1-508f-4009-8599-e1d8cdef905b,None -> ecada4e0-771c-4d91-9b5c-9e4df075f982,0.0,
2019-01-07T17:36:37Z,Moved,Attribute,8aaa7dc1-508f-4009-8599-e1d8cdef905b,"delta (-0.3%, 0.0%)",0.1,"(21.4%, 79.6%)"
2019-01-07T17:36:43Z,Moved,Attribute,d6483ed6-bb72-471e-a572-f285daea31f3,"delta (-18.8%, -17.6%)",3.0,"(25.5%, 75.9%)"
2019-01-07T17:36:44Z,Moved,Attribute,d6483ed6-bb72-471e-a572-f285daea31f3,"delta (-0.3%, 3.2%)",0.1,"(21.6%, 77.3%)"
2019-01-07T17:36:44Z,Assigned,Attribute,d6483ed6-bb72-471e-a572-f285daea31f3,None -> ecada4e0-771c-4d91-9b5c-9e4df075f982,0.0,
2019-01-07T17:36:44Z,Moved,Attribute,d6483ed6-bb72-471e-a572-f285daea31f3,"delta (0.3%, -4.2%)",0.1,"(21.9%, 81.5%)"
2019-01-07T17:36:44Z,Unassigned,Attribute,d6483ed6-bb72-471e-a572-f285daea31f3,ecada4e0-771c-4d91-9b5c-9e4df075f982 -> None,0.0,
2019-01-07T17:36:44Z,Moved,Attribute,d6483ed6-bb72-471e-a572-f285daea31f3,"delta (0.0%, -0.9%)",0.1,"(21.9%, 82.4%)"
2019-01-07T17:36:44Z,Assigned,Attribute,d6483ed6-bb72-471e-a572-f285daea31f3,None -> ecada4e0-771c-4d91-9b5c-9e4df075f982,0.0,
2019-01-07T17:36:47Z,Moved,Attribute,a4a65073-72c8-47c8-9faf-7b8b2d8f98a8,"delta (-11.7%, -21.3%)",1.0,"(24.5%, 70.4%)"
2019-01-07T17:36:47Z,Assigned,Attribute,a4a65073-72c8-47c8-9faf-7b8b2d8f98a8,None -> ecada4e0-771c-4d91-9b5c-9e4df075f982,1.0,
2019-01-07T17:36:47Z,Moved,Attribute,a4a65073-72c8-47c8-9faf-7b8b2d8f98a8,"delta (0.8%, -7.4%)",0.1,"(22.4%, 82.4%)"
