Timestamp (finished),Interaction,Type,UUID,Details,Duration (s),"Pos (w,h)"
2019-01-29T15:33:22Z,Created,Entity,02c88801-9bbf-4acc-8f66-2b81f2202c18,,0.1,"(28.6%, 72.2%)"
2019-01-29T15:33:27Z,Named,Entity,02c88801-9bbf-4acc-8f66-2b81f2202c18,None -> Leihmedium,0.1,
2019-01-29T15:33:30Z,Created,Attribute,b4cddfd2-3ca8-4754-abff-a25a33546e81,,3.0,"(35.4%, 50.9%)"
2019-01-29T15:33:38Z,Named,Attribute,b4cddfd2-3ca8-4754-abff-a25a33546e81,None -> Titel :,0.1,
2019-01-29T15:33:40Z,Moved,Attribute,b4cddfd2-3ca8-4754-abff-a25a33546e81,"delta (-2.6%, -17.6%)",1.0,"(32.8%, 67.6%)"
2019-01-29T15:33:40Z,Assigned,Attribute,b4cddfd2-3ca8-4754-abff-a25a33546e81,None -> 02c88801-9bbf-4acc-8f66-2b81f2202c18,1.0,
2019-01-29T15:33:40Z,Moved,Attribute,b4cddfd2-3ca8-4754-abff-a25a33546e81,"delta (-3.9%, 0.0%)",0.1,"(28.9%, 68.5%)"
2019-01-29T15:33:43Z,Created,Attribute,338c6e6a-9388-4975-b87d-bfeb82a1c7e3,,3.0,"(31.2%, 51.9%)"
2019-01-29T15:33:52Z,Named,Attribute,338c6e6a-9388-4975-b87d-bfeb82a1c7e3,None -> ISBN :,0.1,
2019-01-29T15:33:55Z,Moved,Attribute,338c6e6a-9388-4975-b87d-bfeb82a1c7e3,"delta (-1.6%, -13.0%)",2.0,"(28.1%, 66.7%)"
2019-01-29T15:33:56Z,Moved,Attribute,338c6e6a-9388-4975-b87d-bfeb82a1c7e3,"delta (-0.8%, -1.4%)",0.1,"(28.9%, 66.2%)"
2019-01-29T15:33:56Z,Assigned,Attribute,338c6e6a-9388-4975-b87d-bfeb82a1c7e3,None -> 02c88801-9bbf-4acc-8f66-2b81f2202c18,0.0,
2019-01-29T15:33:56Z,Moved,Attribute,338c6e6a-9388-4975-b87d-bfeb82a1c7e3,"delta (1.3%, 0.5%)",0.1,"(30.2%, 65.7%)"
2019-01-29T15:33:56Z,Unassigned,Attribute,338c6e6a-9388-4975-b87d-bfeb82a1c7e3,02c88801-9bbf-4acc-8f66-2b81f2202c18 -> None,0.0,
2019-01-29T15:33:56Z,Assigned,Attribute,338c6e6a-9388-4975-b87d-bfeb82a1c7e3,None -> 02c88801-9bbf-4acc-8f66-2b81f2202c18,0.0,
2019-01-29T15:34:02Z,Created,Attribute,58661fff-0a52-4aa2-ad7d-7949a57103fe,,6.0,"(25.0%, 53.7%)"
2019-01-29T15:34:13Z,Named,Attribute,58661fff-0a52-4aa2-ad7d-7949a57103fe,None -> Erscheinungsjahr :,0.1,
2019-01-29T15:34:18Z,Moved,Attribute,58661fff-0a52-4aa2-ad7d-7949a57103fe,"delta (6.2%, -10.2%)",4.0,"(29.2%, 63.0%)"
