Timestamp (finished),Interaction,Type,UUID,Details,Duration (s),"Pos (w,h)"
2019-01-08T10:16:58Z,Created,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,,0.1,"(17.7%, 79.6%)"
2019-01-08T10:17:25Z,Named,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,None -> Buch,1.0,
2019-01-08T10:17:33Z,Created,Entity,bda46af4-1a58-4de4-9eac-f9ed1decb9b5,,8.0,"(53.1%, 74.1%)"
2019-01-08T10:17:35Z,Moved,Entity,bda46af4-1a58-4de4-9eac-f9ed1decb9b5,"delta (-1.0%, -5.6%)",1.0,"(53.1%, 76.9%)"
2019-01-08T10:18:03Z,Named,Entity,bda46af4-1a58-4de4-9eac-f9ed1decb9b5,None -> Nut,1.0,
2019-01-08T10:18:12Z,Created,Relationship,a111479f-54d1-40c1-8ce0-d6c275d1e3ba,,9.0,"(41.7%, 74.1%)"
2019-01-08T10:18:28Z,Renamed,Entity,bda46af4-1a58-4de4-9eac-f9ed1decb9b5,Nut -> Nutzer,0.1,
2019-01-08T10:18:29Z,Moved,Entity,bda46af4-1a58-4de4-9eac-f9ed1decb9b5,"delta (-24.5%, -10.2%)",1.0,"(42.2%, 87.0%)"
2019-01-08T10:18:33Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,"delta (32.3%, -5.6%)",2.0,"(43.2%, 80.6%)"
2019-01-08T10:18:35Z,Moved,Entity,bda46af4-1a58-4de4-9eac-f9ed1decb9b5,"delta (-14.6%, 6.5%)",1.0,"(13.0%, 86.1%)"
2019-01-08T10:18:51Z,Moved,Entity,bda46af4-1a58-4de4-9eac-f9ed1decb9b5,"delta (42.2%, 9.3%)",1.0,"(54.7%, 75.0%)"
2019-01-08T10:18:55Z,Moved,Entity,bda46af4-1a58-4de4-9eac-f9ed1decb9b5,"delta (6.2%, 0.0%)",0.1,"(65.6%, 75.0%)"
2019-01-08T10:19:00Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,"delta (-14.6%, 5.6%)",2.0,"(49.5%, 85.2%)"
2019-01-08T10:19:04Z,Moved,Relationship,a111479f-54d1-40c1-8ce0-d6c275d1e3ba,"delta (14.1%, -5.6%)",1.0,"(56.8%, 77.8%)"
2019-01-08T10:19:46Z,Named,Relationship,a111479f-54d1-40c1-8ce0-d6c275d1e3ba,None -> ausgeliehen von,4.0,
2019-01-08T10:20:05Z,Created,Attribute,2387f752-9f2d-4ce7-8d8c-dc8133330399,,19.0,"(51.6%, 74.1%)"
2019-01-08T10:20:18Z,Named,Attribute,2387f752-9f2d-4ce7-8d8c-dc8133330399,None -> <Name>,0.1,
2019-01-08T10:20:19Z,Moved,Attribute,2387f752-9f2d-4ce7-8d8c-dc8133330399,"delta (0.0%, 0.9%)",0.1,"(51.6%, 73.1%)"
2019-01-08T10:20:22Z,Moved,Relationship,a111479f-54d1-40c1-8ce0-d6c275d1e3ba,"delta (-0.5%, 5.6%)",1.0,"(53.6%, 73.1%)"
2019-01-08T10:20:55Z,Deleted,Attribute,2387f752-9f2d-4ce7-8d8c-dc8133330399,,24.0,
2019-01-08T10:21:02Z,Moved,Relationship,a111479f-54d1-40c1-8ce0-d6c275d1e3ba,"delta (1.0%, -5.6%)",1.0,"(56.2%, 77.8%)"
2019-01-08T10:21:14Z,Created,Link,54c58905-0bf8-4872-9050-5f4a0b088e2d,,0.0,
2019-01-08T10:21:19Z,Connected,Link,54c58905-0bf8-4872-9050-5f4a0b088e2d,a111479f-54d1-40c1-8ce0-d6c275d1e3ba -> 1d3f11b4-7f6d-49a9-a955-3006727b9bef,2.0,
2019-01-08T10:21:19Z,Disconnected,Link,54c58905-0bf8-4872-9050-5f4a0b088e2d,a111479f-54d1-40c1-8ce0-d6c275d1e3ba -> None,0.0,
2019-01-08T10:21:21Z,Connected,Link,54c58905-0bf8-4872-9050-5f4a0b088e2d,a111479f-54d1-40c1-8ce0-d6c275d1e3ba -> 1d3f11b4-7f6d-49a9-a955-3006727b9bef,2.0,
2019-01-08T10:21:32Z,Created,Link,75e89831-93fc-4d55-9f5b-a2f18b133d87,,0.0,
2019-01-08T10:21:37Z,Connected,Link,75e89831-93fc-4d55-9f5b-a2f18b133d87,a111479f-54d1-40c1-8ce0-d6c275d1e3ba -> bda46af4-1a58-4de4-9eac-f9ed1decb9b5,0.0,
2019-01-08T10:22:02Z,Defined Cardinality,Link,54c58905-0bf8-4872-9050-5f4a0b088e2d,"None -> 1,",8.0,
2019-01-08T10:22:07Z,Changed Cardinality,Link,54c58905-0bf8-4872-9050-5f4a0b088e2d,"1, -> 1,1",5.0,
2019-01-08T10:22:16Z,Defined Cardinality,Link,75e89831-93fc-4d55-9f5b-a2f18b133d87,"None -> 1,",5.0,
2019-01-08T10:22:45Z,Changed Cardinality,Link,75e89831-93fc-4d55-9f5b-a2f18b133d87,"1, -> 1,*",29.0,
2019-01-08T10:22:54Z,Changed Cardinality,Link,75e89831-93fc-4d55-9f5b-a2f18b133d87,"1,* -> *,*",3.0,
2019-01-08T10:22:57Z,Changed Cardinality,Link,75e89831-93fc-4d55-9f5b-a2f18b133d87,"*,* -> *,1",3.0,
2019-01-08T10:23:43Z,Created,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,,16.0,"(41.7%, 73.1%)"
2019-01-08T10:23:47Z,Named,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,None -> <Name>,0.1,
2019-01-08T10:24:07Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,"delta (1.6%, 0.0%)",0.1,"(37.0%, 79.6%)"
2019-01-08T10:24:19Z,Renamed,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,Buch -> Leihmedium,3.0,
2019-01-08T10:24:23Z,Assigned,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,None -> 1d3f11b4-7f6d-49a9-a955-3006727b9bef,1.0,
2019-01-08T10:24:23Z,Moved,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,"delta (-4.4%, -2.8%)",0.1,"(37.2%, 75.9%)"
2019-01-08T10:24:26Z,Moved,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,"delta (0.0%, 23.1%)",0.1,"(37.2%, 52.8%)"
2019-01-08T10:24:26Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,"delta (0.0%, 24.1%)",0.1,"(37.0%, 55.6%)"
2019-01-08T10:24:26Z,Moved,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,"delta (0.0%, 0.9%)",0.1,"(37.2%, 51.9%)"
2019-01-08T10:24:26Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,"delta (0.0%, -1.9%)",0.1,"(37.0%, 56.5%)"
2019-01-08T10:24:26Z,Moved,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,"delta (0.0%, -3.7%)",0.1,"(37.2%, 55.6%)"
2019-01-08T10:24:26Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,"delta (0.0%, 2.8%)",0.1,"(37.0%, 54.6%)"
2019-01-08T10:24:26Z,Moved,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,"delta (0.0%, 4.6%)",0.1,"(37.2%, 53.7%)"
2019-01-08T10:24:26Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,"delta (0.0%, -2.8%)",0.1,"(37.0%, 57.4%)"
2019-01-08T10:24:26Z,Moved,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,"delta (0.0%, 0.9%)",0.1,"(37.2%, 50.0%)"
2019-01-08T10:24:26Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,"delta (0.0%, 4.6%)",0.1,"(37.0%, 52.8%)"
2019-01-08T10:24:26Z,Moved,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,"delta (0.0%, 0.9%)",0.1,"(37.2%, 49.1%)"
2019-01-08T10:24:26Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,"delta (0.0%, -0.9%)",0.1,"(37.0%, 53.7%)"
2019-01-08T10:24:26Z,Moved,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,"delta (0.0%, -0.9%)",0.1,"(37.2%, 53.7%)"
2019-01-08T10:24:26Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,"delta (0.0%, -1.9%)",0.1,"(37.0%, 55.6%)"
2019-01-08T10:24:26Z,Moved,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,"delta (0.0%, -1.9%)",0.1,"(37.2%, 51.9%)"
2019-01-08T10:24:26Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,"delta (0.0%, 1.9%)",0.1,"(37.0%, 53.7%)"
2019-01-08T10:24:26Z,Moved,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,"delta (0.0%, -23.1%)",0.1,"(37.2%, 57.4%)"
2019-01-08T10:24:26Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,"delta (0.0%, -25.9%)",0.1,"(37.0%, 62.0%)"
2019-01-08T10:24:26Z,Moved,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,"delta (0.0%, -0.9%)",0.1,"(37.2%, 75.9%)"
2019-01-08T10:24:26Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,"delta (0.0%, 0.9%)",0.1,"(37.0%, 78.7%)"
2019-01-08T10:24:26Z,Moved,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,"delta (0.0%, 2.8%)",0.1,"(37.2%, 74.1%)"
2019-01-08T10:24:26Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,"delta (0.0%, 7.4%)",0.1,"(37.0%, 76.9%)"
2019-01-08T10:24:26Z,Moved,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,"delta (0.0%, 5.6%)",0.1,"(37.2%, 67.6%)"
2019-01-08T10:24:26Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,"delta (0.0%, 1.9%)",0.1,"(37.0%, 69.4%)"
2019-01-08T10:24:26Z,Moved,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,"delta (0.0%, 1.9%)",0.1,"(37.2%, 65.7%)"
2019-01-08T10:24:26Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,"delta (0.0%, 1.9%)",0.1,"(37.0%, 67.6%)"
2019-01-08T10:24:26Z,Moved,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,"delta (0.0%, 1.9%)",0.1,"(37.2%, 63.9%)"
2019-01-08T10:24:26Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,"delta (0.0%, 1.9%)",0.1,"(37.0%, 65.7%)"
2019-01-08T10:24:26Z,Moved,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,"delta (0.0%, 5.6%)",0.1,"(37.2%, 62.0%)"
2019-01-08T10:24:27Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,"delta (0.0%, -10.2%)",0.1,"(37.0%, 75.9%)"
2019-01-08T10:24:27Z,Moved,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,"delta (0.0%, -13.9%)",0.1,"(37.2%, 72.2%)"
2019-01-08T10:24:27Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,"delta (0.0%, -0.9%)",0.1,"(37.0%, 76.9%)"
2019-01-08T10:24:27Z,Moved,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,"delta (0.0%, -2.8%)",0.1,"(37.2%, 73.1%)"
2019-01-08T10:24:27Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,"delta (0.0%, -2.8%)",0.1,"(37.0%, 79.6%)"
2019-01-08T10:24:27Z,Moved,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,"delta (0.0%, 3.7%)",0.1,"(37.2%, 71.3%)"
2019-01-08T10:24:27Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,"delta (0.0%, 4.6%)",0.1,"(37.0%, 78.7%)"
2019-01-08T10:24:27Z,Moved,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,"delta (0.0%, 11.1%)",0.1,"(37.2%, 60.2%)"
2019-01-08T10:24:27Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,"delta (0.0%, 3.7%)",0.1,"(37.0%, 71.3%)"
2019-01-08T10:24:27Z,Moved,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,"delta (0.0%, 5.6%)",0.1,"(37.2%, 67.6%)"
2019-01-08T10:24:27Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,"delta (0.0%, 9.3%)",0.1,"(37.0%, 62.0%)"
2019-01-08T10:24:27Z,Moved,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,"delta (0.0%, -3.7%)",0.1,"(37.2%, 58.3%)"
2019-01-08T10:24:27Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,"delta (0.0%, -4.6%)",0.1,"(37.0%, 58.3%)"
2019-01-08T10:24:27Z,Moved,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,"delta (0.0%, -4.6%)",0.1,"(37.2%, 63.0%)"
2019-01-08T10:24:27Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,"delta (0.0%, -2.8%)",0.1,"(37.0%, 69.4%)"
2019-01-08T10:24:27Z,Moved,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,"delta (0.0%, -2.8%)",0.1,"(37.2%, 65.7%)"
2019-01-08T10:24:27Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,"delta (0.0%, 5.6%)",0.1,"(37.0%, 63.9%)"
2019-01-08T10:24:30Z,Created,Attribute,20c842a0-c9b6-415d-b601-1c729eb5d724,,3.0,"(42.7%, 73.1%)"
2019-01-08T10:24:49Z,Named,Attribute,20c842a0-c9b6-415d-b601-1c729eb5d724,None -> <Name>,0.1,
2019-01-08T10:25:07Z,Assigned,Attribute,20c842a0-c9b6-415d-b601-1c729eb5d724,None -> 1d3f11b4-7f6d-49a9-a955-3006727b9bef,0.0,
2019-01-08T10:25:07Z,Moved,Attribute,20c842a0-c9b6-415d-b601-1c729eb5d724,"delta (-5.5%, -0.5%)",0.1,"(37.2%, 73.6%)"
2019-01-08T10:25:07Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,"delta (0.0%, -15.7%)",0.1,"(37.0%, 79.6%)"
2019-01-08T10:25:19Z,Moved,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,"delta (0.0%, -10.2%)",0.1,"(37.2%, 75.9%)"
2019-01-08T10:25:30Z,Renamed,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,<Name> -> Typ,1.0,
2019-01-08T10:26:09Z,Renamed,Attribute,20c842a0-c9b6-415d-b601-1c729eb5d724,<Name> -> Titel,3.0,
2019-01-08T10:26:20Z,Created,Attribute,19c39a21-29c8-42a9-a85c-45c34b937fc2,,10.0,"(41.7%, 64.8%)"
2019-01-08T10:26:23Z,Named,Attribute,19c39a21-29c8-42a9-a85c-45c34b937fc2,None -> <Name>,0.1,
2019-01-08T10:26:47Z,Renamed,Attribute,19c39a21-29c8-42a9-a85c-45c34b937fc2,<Name> -> Erscheinungsjah,4.0,
2019-01-08T10:26:55Z,Renamed,Attribute,19c39a21-29c8-42a9-a85c-45c34b937fc2,Erscheinungsjah -> Erscheinungsjahr,0.1,
2019-01-08T10:27:00Z,Moved,Attribute,19c39a21-29c8-42a9-a85c-45c34b937fc2,"delta (-4.2%, -7.4%)",1.0,"(38.5%, 68.5%)"
2019-01-08T10:27:36Z,Moved,Attribute,19c39a21-29c8-42a9-a85c-45c34b937fc2,"delta (0.0%, 0.9%)",28.0,"(35.9%, 61.1%)"
2019-01-08T10:27:36Z,Assigned,Attribute,19c39a21-29c8-42a9-a85c-45c34b937fc2,None -> 1d3f11b4-7f6d-49a9-a955-3006727b9bef,1.0,
2019-01-08T10:27:36Z,Moved,Attribute,19c39a21-29c8-42a9-a85c-45c34b937fc2,"delta (-0.3%, 0.0%)",0.1,"(37.2%, 71.3%)"
2019-01-08T10:28:03Z,Created,Attribute,b901fb52-55dd-4610-ac36-33000030150a,,27.0,"(42.2%, 62.0%)"
2019-01-08T10:28:05Z,Named,Attribute,b901fb52-55dd-4610-ac36-33000030150a,None -> <Name>,0.1,
2019-01-08T10:28:30Z,Renamed,Attribute,b901fb52-55dd-4610-ac36-33000030150a,<Name> -> ISBN,1.0,
2019-01-08T10:28:47Z,Moved,Attribute,b901fb52-55dd-4610-ac36-33000030150a,"delta (-3.6%, -5.6%)",1.0,"(41.7%, 63.0%)"
2019-01-08T10:28:48Z,Moved,Attribute,b901fb52-55dd-4610-ac36-33000030150a,"delta (-1.0%, -1.4%)",0.1,"(37.5%, 69.0%)"
2019-01-08T10:28:48Z,Assigned,Attribute,b901fb52-55dd-4610-ac36-33000030150a,None -> 1d3f11b4-7f6d-49a9-a955-3006727b9bef,0.0,
2019-01-08T10:28:48Z,Moved,Attribute,b901fb52-55dd-4610-ac36-33000030150a,"delta (1.0%, 0.5%)",0.1,"(38.5%, 68.5%)"
2019-01-08T10:28:48Z,Unassigned,Attribute,b901fb52-55dd-4610-ac36-33000030150a,1d3f11b4-7f6d-49a9-a955-3006727b9bef -> None,0.0,
2019-01-08T10:29:35Z,Moved,Attribute,b901fb52-55dd-4610-ac36-33000030150a,"delta (-1.0%, -0.5%)",0.1,"(37.5%, 69.0%)"
2019-01-08T10:29:35Z,Assigned,Attribute,b901fb52-55dd-4610-ac36-33000030150a,None -> 1d3f11b4-7f6d-49a9-a955-3006727b9bef,0.0,
2019-01-08T10:29:35Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,"delta (-0.5%, 0.0%)",0.1,"(36.5%, 79.6%)"
2019-01-08T10:29:35Z,Moved,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,"delta (-0.5%, 0.0%)",0.1,"(36.7%, 75.9%)"
2019-01-08T10:29:35Z,Moved,Attribute,20c842a0-c9b6-415d-b601-1c729eb5d724,"delta (-0.5%, 0.0%)",0.1,"(36.7%, 73.6%)"
2019-01-08T10:29:35Z,Moved,Attribute,19c39a21-29c8-42a9-a85c-45c34b937fc2,"delta (-0.5%, 0.0%)",0.1,"(36.7%, 71.3%)"
2019-01-08T10:29:35Z,Moved,Attribute,b901fb52-55dd-4610-ac36-33000030150a,"delta (-0.5%, 0.0%)",0.1,"(37.0%, 69.0%)"
2019-01-08T10:29:52Z,Created,Attribute,d5a31cde-a071-4789-ba73-9290493c8a74,,16.0,"(46.9%, 52.8%)"
2019-01-08T10:29:55Z,Named,Attribute,d5a31cde-a071-4789-ba73-9290493c8a74,None -> <Name>,0.1,
