Timestamp (finished),Interaction,Type,UUID,Details,Duration (s),"Pos (w,h)"
2019-01-07T16:33:05Z,Created,Entity,6c5e6894-1ca9-4a69-ae1e-ac0bba64cca0,,0.1,"(15.1%, 71.3%)"
2019-01-07T16:33:22Z,Named,Entity,6c5e6894-1ca9-4a69-ae1e-ac0bba64cca0,None -> Leihmedium,10.0,
2019-01-07T16:33:35Z,Created,Attribute,6758f6ff-123b-429e-90b1-9b200a6d00c4,,13.0,"(20.8%, 52.8%)"
2019-01-07T16:33:49Z,Named,Attribute,6758f6ff-123b-429e-90b1-9b200a6d00c4,None -> Titel,7.0,
2019-01-07T16:33:58Z,Moved,Attribute,6758f6ff-123b-429e-90b1-9b200a6d00c4,"delta (-5.2%, -14.8%)",2.0,"(17.7%, 61.1%)"
2019-01-07T16:33:58Z,Assigned,Attribute,6758f6ff-123b-429e-90b1-9b200a6d00c4,None -> 6c5e6894-1ca9-4a69-ae1e-ac0bba64cca0,1.0,
2019-01-07T16:33:58Z,Moved,Attribute,6758f6ff-123b-429e-90b1-9b200a6d00c4,"delta (-0.3%, 0.0%)",0.1,"(15.4%, 67.6%)"
2019-01-07T16:34:00Z,Created,Attribute,16fa493d-312f-4e62-a857-9c371178f8a0,,2.0,"(19.8%, 54.6%)"
2019-01-07T16:34:11Z,Named,Attribute,16fa493d-312f-4e62-a857-9c371178f8a0,None -> <Name>,0.1,
2019-01-07T16:34:20Z,Renamed,Attribute,16fa493d-312f-4e62-a857-9c371178f8a0,<Name> -> Erscheinungsjahr,4.0,
2019-01-07T16:34:37Z,Moved,Attribute,16fa493d-312f-4e62-a857-9c371178f8a0,"delta (-4.2%, -10.2%)",1.0,"(15.6%, 64.8%)"
2019-01-07T16:34:39Z,Assigned,Attribute,16fa493d-312f-4e62-a857-9c371178f8a0,None -> 6c5e6894-1ca9-4a69-ae1e-ac0bba64cca0,2.0,
2019-01-07T16:34:39Z,Moved,Attribute,16fa493d-312f-4e62-a857-9c371178f8a0,"delta (-0.3%, -0.5%)",0.1,"(15.4%, 65.3%)"
2019-01-07T16:34:51Z,Created,Attribute,9238e1a6-4f18-44c7-aeb6-946429d1d25c,,12.0,"(19.3%, 52.8%)"
2019-01-07T16:34:58Z,Named,Attribute,9238e1a6-4f18-44c7-aeb6-946429d1d25c,None -> <Name>,0.1,
2019-01-07T16:35:04Z,Renamed,Attribute,9238e1a6-4f18-44c7-aeb6-946429d1d25c,<Name> -> ISBN,1.0,
2019-01-07T16:35:27Z,Moved,Attribute,9238e1a6-4f18-44c7-aeb6-946429d1d25c,"delta (-4.2%, -10.2%)",1.0,"(15.6%, 60.2%)"
2019-01-07T16:35:27Z,Assigned,Attribute,9238e1a6-4f18-44c7-aeb6-946429d1d25c,None -> 6c5e6894-1ca9-4a69-ae1e-ac0bba64cca0,1.0,
2019-01-07T16:35:27Z,Moved,Attribute,9238e1a6-4f18-44c7-aeb6-946429d1d25c,"delta (0.3%, -0.0%)",0.1,"(15.4%, 63.0%)"
2019-01-07T16:35:29Z,Moved,Attribute,9238e1a6-4f18-44c7-aeb6-946429d1d25c,"delta (13.0%, -11.1%)",0.1,"(28.4%, 74.1%)"
2019-01-07T16:35:29Z,Moved,Entity,6c5e6894-1ca9-4a69-ae1e-ac0bba64cca0,"delta (14.1%, -11.1%)",0.1,"(29.2%, 82.4%)"
2019-01-07T16:35:29Z,Moved,Attribute,6758f6ff-123b-429e-90b1-9b200a6d00c4,"delta (14.1%, -11.1%)",0.1,"(29.4%, 78.7%)"
2019-01-07T16:35:29Z,Moved,Attribute,16fa493d-312f-4e62-a857-9c371178f8a0,"delta (14.1%, -11.1%)",0.1,"(29.4%, 76.4%)"
2019-01-07T16:35:29Z,Moved,Entity,6c5e6894-1ca9-4a69-ae1e-ac0bba64cca0,"delta (0.0%, -0.9%)",0.1,"(26.6%, 79.6%)"
2019-01-07T16:35:29Z,Moved,Attribute,6758f6ff-123b-429e-90b1-9b200a6d00c4,"delta (0.0%, -0.9%)",0.1,"(29.4%, 79.6%)"
2019-01-07T16:35:29Z,Moved,Attribute,16fa493d-312f-4e62-a857-9c371178f8a0,"delta (-1.0%, 0.0%)",0.1,"(29.4%, 77.3%)"
2019-01-07T16:35:29Z,Moved,Attribute,9238e1a6-4f18-44c7-aeb6-946429d1d25c,"delta (1.0%, 0.0%)",0.1,"(29.4%, 74.1%)"
2019-01-07T16:35:29Z,Moved,Attribute,6758f6ff-123b-429e-90b1-9b200a6d00c4,"delta (-1.0%, 0.9%)",0.1,"(28.4%, 78.7%)"
2019-01-07T16:35:29Z,Moved,Entity,6c5e6894-1ca9-4a69-ae1e-ac0bba64cca0,"delta (-1.6%, 1.9%)",0.1,"(27.6%, 81.5%)"
2019-01-07T16:35:29Z,Moved,Attribute,9238e1a6-4f18-44c7-aeb6-946429d1d25c,"delta (-1.6%, 0.9%)",0.1,"(27.9%, 73.1%)"
2019-01-07T16:35:29Z,Moved,Attribute,16fa493d-312f-4e62-a857-9c371178f8a0,"delta (-0.5%, 0.9%)",0.1,"(27.9%, 75.5%)"
2019-01-07T16:35:29Z,Moved,Attribute,6758f6ff-123b-429e-90b1-9b200a6d00c4,"delta (-0.5%, 0.9%)",0.1,"(27.9%, 77.8%)"
2019-01-07T16:35:29Z,Moved,Attribute,9238e1a6-4f18-44c7-aeb6-946429d1d25c,"delta (-0.5%, 0.9%)",0.1,"(29.4%, 75.0%)"
2019-01-07T16:35:29Z,Moved,Attribute,16fa493d-312f-4e62-a857-9c371178f8a0,"delta (-0.5%, 0.9%)",0.1,"(27.3%, 74.5%)"
2019-01-07T16:35:29Z,Moved,Attribute,6758f6ff-123b-429e-90b1-9b200a6d00c4,"delta (-0.5%, 0.9%)",0.1,"(27.3%, 76.9%)"
2019-01-07T16:35:29Z,Moved,Entity,6c5e6894-1ca9-4a69-ae1e-ac0bba64cca0,"delta (-0.5%, 0.9%)",0.1,"(27.1%, 80.6%)"
2019-01-07T16:35:29Z,Moved,Attribute,9238e1a6-4f18-44c7-aeb6-946429d1d25c,"delta (-0.5%, 0.9%)",0.1,"(26.8%, 71.3%)"
2019-01-07T16:35:29Z,Moved,Entity,6c5e6894-1ca9-4a69-ae1e-ac0bba64cca0,"delta (3.1%, -3.7%)",0.1,"(28.1%, 82.4%)"
2019-01-07T16:35:29Z,Moved,Attribute,16fa493d-312f-4e62-a857-9c371178f8a0,"delta (3.1%, -3.7%)",0.1,"(31.0%, 78.2%)"
